business_id,district,sector,investment_lakhs,employee_count,power_requirement_kw,land_area_sqm,water_usage_kld,uses_hazardous_material,uses_boiler,is_service_sector,trade_license,gst_registration,factory_license,labour_registration,fire_noc,pollution_noc,environmental_clearance,fssai_license,boiler_license,explosives_license,electricity_noc,building_plan_approval
PB02439,Mohali (SAS Nagar),Chemical,453.06,26,71.1,2039.6,9.8,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
PB02440,Sangrur,Paper & Pulp,250.32,17,37.6,627.5,22.1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB02441,Amritsar,Cement,6000.0,8,907.3,18101.7,5.7,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
PB02442,Mohali,Electronics,216.82,76,29.5,103.3,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
PB02443,Rupnagar,Cement,138.99,7,54.0,50.0,8.8,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
PB02444,Ludhiana,Paper & Pulp,57.08,3,2.0,1082.6,30.3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
PB02445,Mohali (SAS Nagar),Textile Dyeing,339.37,23,33.6,1150.8,20.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02446,Mohali,Steel Rolling,156.86,37,2.0,50.0,8.8,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB02447,Moga,Leather Products,2420.19,6,350.6,6902.2,22.5,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB02448,Moga,Cement,429.12,10,81.2,588.9,15.8,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB02449,Sangrur,Food Processing,964.83,7,165.6,2514.4,2.1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
PB02450,Fatehgarh Sahib,Plastic Products,163.42,77,26.5,1522.8,0.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02451,Moga,Chemical,297.13,10,63.9,672.4,16.9,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
PB02452,Moga,Cement,154.42,15,2.0,1409.9,6.9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
PB02453,Amritsar,Electronics,361.19,13,35.1,792.6,2.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02454,Ludhiana,Agro-based,133.13,14,17.4,565.9,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB02455,Moga,Beverages,1282.06,19,209.7,3200.4,23.6,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02456,Fatehgarh Sahib,Pharmaceutical,244.26,43,20.4,352.7,25.9,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
PB02457,Ludhiana,Leather Products,372.96,95,39.6,897.6,29.7,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02458,Ludhiana,IT/Software Services,84.03,32,15.2,50.0,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
PB02459,Moga,Paper & Pulp,268.51,20,49.0,1421.3,20.2,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
PB02460,Bathinda,Agro-based,86.18,23,44.1,428.8,2.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02461,Rupnagar,Engineering/Metal Fabrication,512.76,75,102.8,1391.5,6.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02462,Sangrur,Rice Milling,1101.6,3,139.5,3685.5,32.2,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
PB02463,Patiala,Beverages,618.83,22,76.6,1881.9,17.4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB02464,Mohali (SAS Nagar),Textile Dyeing,277.5,19,21.6,1361.7,16.4,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1
PB02465,Amritsar,Food Processing,1144.25,13,146.4,2482.8,14.7,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
PB02466,Jalandhar,Rice Milling,1569.57,4,245.1,4656.9,28.1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
PB02467,Hoshiarpur,Paper & Pulp,456.11,23,95.9,1944.6,19.5,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB02468,Fatehgarh Sahib,Plastic Products,220.95,63,36.8,668.0,0.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02469,Hoshiarpur,Auto Components,271.13,18,2.0,1359.4,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
PB02470,Fatehgarh Sahib,Beverages,305.04,15,60.9,964.6,5.4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB02471,Fatehgarh Sahib,Leather Products,221.97,9,62.4,50.0,15.1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0
PB02472,Rupnagar,Engineering/Metal Fabrication,440.24,34,57.3,1735.8,9.4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02473,Ludhiana,Furniture/Wood,101.26,16,2.0,50.0,10.6,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
PB02474,Ludhiana,Electronics,251.21,3,60.2,504.9,2.6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB02475,Hoshiarpur,Engineering/Metal Fabrication,357.91,35,62.1,837.1,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02476,Amritsar,Beverages,232.69,5,47.1,50.0,20.4,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
PB02477,Jalandhar,Electronics,763.42,7,104.1,2787.3,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02478,Bathinda,Food Processing,689.06,24,81.5,2820.7,2.8,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB02479,Moga,Electronics,31.83,43,21.1,50.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB02480,Ludhiana,Furniture/Wood,1018.51,18,161.1,3017.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02481,Jalandhar,Engineering/Metal Fabrication,724.24,24,124.5,1889.5,7.4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02482,Ludhiana,Food Processing,31.01,32,9.3,50.0,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0
PB02483,Fatehgarh Sahib,Food Processing,750.89,7,119.6,2395.5,9.3,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
PB02484,Moga,Leather Products,386.55,9,81.5,1344.3,22.5,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB02485,Sangrur,Engineering/Metal Fabrication,318.71,8,92.5,754.2,20.9,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
PB02486,Patiala,Engineering/Metal Fabrication,297.08,3,44.1,732.4,4.3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB02487,Mohali,Leather Products,677.4,7,95.0,1780.7,23.0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB02488,Hoshiarpur,Pharmaceutical,350.12,43,77.2,110.7,25.3,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB02489,Sangrur,Rice Milling,372.49,20,51.9,914.6,21.6,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02490,Hoshiarpur,Food Processing,1894.8,12,268.9,5627.5,1.6,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
PB02491,Rupnagar,Engineering/Metal Fabrication,22.73,30,2.0,50.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB02492,Patiala,Steel Rolling,146.67,14,12.2,50.0,3.1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
PB02493,Bathinda,Textile,390.49,6,65.4,598.2,11.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02494,Fatehgarh Sahib,IT/Software Services,179.75,30,44.2,50.0,7.2,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
PB02495,Mohali,Rice Milling,555.67,21,62.0,1534.8,21.9,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB02496,Amritsar,Plastic Products,153.09,78,31.2,637.4,7.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02497,Patiala,Auto Components,464.52,16,41.6,263.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02498,Fatehgarh Sahib,Textile,224.92,5,43.6,1384.7,7.3,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02499,Mohali (SAS Nagar),Engineering/Metal Fabrication,2009.64,41,306.0,5901.9,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB02500,Amritsar,Textile Dyeing,938.49,62,138.8,3335.8,17.3,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB02501,Mohali (SAS Nagar),Auto Components,1301.53,16,186.7,4340.0,1.6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02502,Bathinda,Pharmaceutical,384.55,28,69.2,50.0,17.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB02503,Moga,Electronics,198.16,5,48.7,2263.2,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02504,Moga,Beverages,1239.24,9,182.1,3558.9,23.2,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB02505,Patiala,Textile Dyeing,338.26,10,68.8,976.9,8.0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB02506,Hoshiarpur,Agro-based,46.67,4,7.7,50.0,19.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
PB02507,Moga,Agro-based,884.69,13,157.2,2309.9,2.5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
PB02508,Sangrur,Chemical,41.65,79,8.0,50.0,13.6,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0
PB02509,Jalandhar,Cement,713.05,21,120.5,2813.7,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB02510,Jalandhar,Engineering/Metal Fabrication,301.2,12,28.4,447.7,22.1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB02511,Moga,Electronics,657.29,4,107.5,1739.5,18.8,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1
PB02512,Sangrur,Textile Dyeing,84.25,49,44.6,83.9,19.4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB02513,Moga,Rice Milling,339.55,16,85.1,345.6,9.8,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02514,Amritsar,Furniture/Wood,1159.02,6,155.2,2458.7,16.9,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
PB02515,Patiala,Rice Milling,342.55,82,69.2,256.3,3.8,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02516,Patiala,Textile,2391.89,5,365.4,7474.8,3.4,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
PB02517,Mohali,Beverages,162.58,29,35.7,347.0,25.3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02518,Amritsar,Food Processing,514.24,11,83.1,1651.2,19.1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02519,Rupnagar,Cement,211.85,27,39.0,1184.3,9.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02520,Sangrur,Agro-based,1014.32,12,152.6,3542.0,9.5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB02521,Amritsar,Rice Milling,434.97,14,59.9,1417.9,24.3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02522,Fatehgarh Sahib,Beverages,114.61,8,43.1,453.2,14.3,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
PB02523,Rupnagar,Electronics,231.38,29,43.3,757.0,15.8,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
PB02524,Mohali,Furniture/Wood,583.99,22,103.0,2183.1,13.4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02525,Mohali (SAS Nagar),Cement,87.17,4,2.0,777.3,17.3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
PB02526,Bathinda,Food Processing,278.08,47,47.3,1478.8,3.9,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
PB02527,Mohali,Pharmaceutical,401.32,3,86.3,1393.5,9.4,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
PB02528,Hoshiarpur,Cement,245.16,10,55.2,50.0,6.9,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
PB02529,Rupnagar,Engineering/Metal Fabrication,925.04,18,105.5,2836.8,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02530,Mohali (SAS Nagar),Cement,83.96,14,27.0,596.4,2.2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02531,Sangrur,Electronics,426.42,1,77.5,1315.0,21.0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
PB02532,Patiala,Rice Milling,3243.98,136,490.6,9922.8,8.5,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
PB02533,Amritsar,Textile,816.99,7,104.7,2421.2,10.7,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02534,Ludhiana,Textile,97.55,4,9.7,267.5,17.9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
PB02535,Mohali,Leather Products,935.04,16,154.1,2716.5,28.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02536,Jalandhar,Beverages,866.69,18,107.6,2419.8,28.1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB02537,Bathinda,Rice Milling,420.18,18,85.5,287.0,15.6,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0
PB02538,Moga,Leather Products,185.81,19,40.3,924.9,29.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02539,Mohali,Textile Dyeing,310.55,87,56.4,779.0,18.4,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0
PB02540,Mohali (SAS Nagar),Textile Dyeing,320.78,33,78.3,170.1,21.4,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB02541,Mohali (SAS Nagar),Auto Components,1397.35,4,211.9,3474.9,12.1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
PB02542,Bathinda,Steel Rolling,642.02,10,121.4,1996.3,1.3,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB02543,Bathinda,Pharmaceutical,216.33,14,17.2,340.6,14.3,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
PB02544,Mohali (SAS Nagar),Electronics,369.71,7,76.8,1309.7,2.3,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02545,Sangrur,Steel Rolling,176.88,4,2.0,847.2,0.8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
PB02546,Bathinda,Leather Products,1297.96,56,209.5,4185.5,19.3,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB02547,Fatehgarh Sahib,Chemical,306.8,6,50.7,653.7,31.2,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
PB02548,Mohali (SAS Nagar),Furniture/Wood,165.11,20,11.4,791.3,6.3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB02549,Fatehgarh Sahib,Pharmaceutical,587.91,7,64.9,1193.9,23.2,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB02550,Fatehgarh Sahib,Pharmaceutical,94.25,21,2.0,557.3,22.5,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
PB02551,Hoshiarpur,Beverages,583.87,7,102.9,1513.4,14.3,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB02552,Ludhiana,Beverages,3647.31,15,551.4,10870.7,14.5,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
PB02553,Bathinda,Leather Products,851.61,94,142.0,2477.7,28.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02554,Patiala,Electronics,425.59,8,72.2,1460.0,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB02555,Sangrur,Electronics,427.79,18,82.4,1938.7,5.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02556,Jalandhar,Cement,94.07,11,12.1,322.0,6.7,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB02557,Ludhiana,Auto Components,137.01,5,22.8,526.7,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
PB02558,Mohali (SAS Nagar),Chemical,367.77,18,89.6,404.7,23.7,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
PB02559,Amritsar,Plastic Products,266.95,16,44.7,590.9,0.5,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1
PB02560,Jalandhar,Textile,117.73,9,10.0,207.6,0.5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
PB02561,Fatehgarh Sahib,Food Processing,310.66,12,64.0,815.9,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB02562,Hoshiarpur,Rice Milling,821.23,46,114.9,1894.3,19.1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02563,Mohali,Agro-based,195.77,11,35.5,50.0,20.3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
PB02564,Mohali (SAS Nagar),Steel Rolling,608.44,23,94.0,1201.3,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02565,Bathinda,Leather Products,272.33,12,13.8,1179.9,16.6,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
PB02566,Patiala,Leather Products,29.44,2,27.5,50.0,21.6,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
PB02567,Patiala,IT/Software Services,482.77,29,119.8,1592.2,6.3,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB02568,Mohali,Pharmaceutical,734.41,25,109.1,2760.0,10.8,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB02569,Rupnagar,Chemical,480.45,6,86.4,1342.9,34.7,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB02570,Jalandhar,Agro-based,96.14,9,20.1,61.6,23.9,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
PB02571,Patiala,Paper & Pulp,240.8,11,2.0,492.8,8.6,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
PB02572,Jalandhar,Engineering/Metal Fabrication,953.79,11,115.7,2514.1,14.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02573,Fatehgarh Sahib,Textile Dyeing,314.3,1,45.3,591.9,25.3,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
PB02574,Hoshiarpur,Cement,481.86,27,33.9,863.5,8.4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB02575,Mohali,Auto Components,320.33,11,22.2,949.5,4.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB02576,Amritsar,Textile,132.97,9,39.2,287.8,4.2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
PB02577,Amritsar,Paper & Pulp,869.35,7,112.2,2788.1,10.1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
PB02578,Sangrur,Pharmaceutical,2713.87,42,414.1,8617.7,13.7,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB02579,Sangrur,IT/Software Services,95.43,10,10.2,661.0,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
PB02580,Ludhiana,Leather Products,6000.0,41,907.5,18305.8,8.2,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB02581,Mohali,Rice Milling,4493.17,21,672.0,13017.7,9.8,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
PB02582,Fatehgarh Sahib,Pharmaceutical,329.3,11,49.0,645.0,10.9,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02583,Hoshiarpur,Paper & Pulp,70.14,3,2.0,50.0,39.8,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
PB02584,Hoshiarpur,Electronics,549.13,14,99.8,802.9,5.9,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
PB02585,Ludhiana,Beverages,991.51,21,139.7,3221.6,14.8,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1
PB02586,Jalandhar,Leather Products,112.17,18,45.6,630.6,20.4,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
PB02587,Mohali,IT/Software Services,375.75,62,42.3,538.0,2.3,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB02588,Amritsar,Agro-based,244.37,31,29.8,50.0,10.8,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB02589,Amritsar,Chemical,791.0,130,118.0,2414.9,21.0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
PB02590,Moga,Cement,360.49,40,30.1,538.7,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02591,Mohali (SAS Nagar),Textile,169.89,19,47.7,788.6,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02592,Mohali,Furniture/Wood,850.07,45,147.0,2121.4,20.4,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1
PB02593,Bathinda,Textile,720.69,2,122.0,2466.5,7.8,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB02594,Mohali,Rice Milling,1133.85,53,182.2,3717.8,7.7,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02595,Hoshiarpur,Textile,587.52,11,80.6,1932.7,1.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02596,Amritsar,Beverages,162.17,51,14.3,1064.0,31.6,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1
PB02597,Rupnagar,Textile Dyeing,321.12,38,61.0,1383.1,8.7,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB02598,Sangrur,Paper & Pulp,348.97,5,76.7,1313.7,13.2,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB02599,Hoshiarpur,Chemical,184.57,13,45.0,1122.9,19.2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
PB02600,Ludhiana,Auto Components,551.16,79,95.8,1625.9,4.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02601,Jalandhar,Beverages,2609.73,17,375.8,7825.7,16.5,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
PB02602,Jalandhar,Textile Dyeing,415.77,4,67.6,1427.8,7.9,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
PB02603,Fatehgarh Sahib,Paper & Pulp,280.11,23,56.5,785.3,25.0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
PB02604,Bathinda,Agro-based,817.65,15,128.9,1867.0,2.8,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02605,Sangrur,Electronics,152.96,28,5.1,50.0,5.8,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB02606,Ludhiana,Beverages,100.73,25,2.0,50.0,18.5,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
PB02607,Ludhiana,Cement,6000.0,12,893.1,18484.3,0.5,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB02608,Jalandhar,Beverages,369.65,53,53.1,582.4,25.4,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
PB02609,Rupnagar,Textile,716.39,25,77.2,2567.8,19.8,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB02610,Mohali (SAS Nagar),IT/Software Services,274.16,5,57.9,1669.2,3.2,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB02611,Rupnagar,Steel Rolling,126.26,25,28.0,710.6,0.5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
PB02612,Patiala,Auto Components,510.94,35,101.8,1320.4,14.2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02613,Rupnagar,Auto Components,743.53,30,95.5,2647.1,6.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02614,Fatehgarh Sahib,Paper & Pulp,269.94,15,37.2,122.9,20.4,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0
PB02615,Patiala,Electronics,589.1,8,154.0,2074.3,16.3,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
PB02616,Rupnagar,Leather Products,651.26,106,80.3,2749.3,21.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02617,Mohali (SAS Nagar),IT/Software Services,165.98,53,30.4,165.2,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB02618,Fatehgarh Sahib,Agro-based,603.35,61,72.8,2668.1,4.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02619,Amritsar,Pharmaceutical,191.27,8,48.2,537.1,15.1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB02620,Amritsar,Leather Products,152.01,86,9.8,614.7,19.9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
PB02621,Amritsar,Textile,158.71,69,55.0,1600.0,9.6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02622,Fatehgarh Sahib,Beverages,637.24,7,94.7,1714.9,17.2,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB02623,Patiala,Beverages,1333.74,39,244.2,2887.8,30.9,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02624,Fatehgarh Sahib,Steel Rolling,967.17,23,156.1,2836.3,5.4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02625,Amritsar,Textile,351.58,10,68.5,65.0,11.3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
PB02626,Mohali,Rice Milling,445.75,12,50.6,1788.5,16.1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB02627,Amritsar,Textile,195.16,13,2.0,1262.2,2.9,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
PB02628,Ludhiana,Plastic Products,1723.41,4,268.6,5788.0,14.6,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
PB02629,Sangrur,Plastic Products,294.5,14,32.9,820.6,4.7,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02630,Mohali,Chemical,2511.39,20,340.8,7405.9,17.4,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
PB02631,Bathinda,Leather Products,189.27,6,29.9,682.5,0.5,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB02632,Moga,Steel Rolling,228.88,4,46.2,554.1,19.7,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
PB02633,Fatehgarh Sahib,Auto Components,295.5,10,21.9,1022.6,5.4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB02634,Ludhiana,Agro-based,245.08,37,19.9,894.0,11.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB02635,Bathinda,Pharmaceutical,125.49,10,2.0,50.0,33.8,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
PB02636,Amritsar,Pharmaceutical,521.44,18,95.7,1173.4,14.1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB02637,Rupnagar,Leather Products,175.6,28,20.3,110.0,19.1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
PB02638,Amritsar,Engineering/Metal Fabrication,86.54,7,2.0,50.0,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
PB02639,Fatehgarh Sahib,Auto Components,567.9,16,73.9,1503.3,10.6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02640,Bathinda,Furniture/Wood,319.67,34,68.4,879.6,20.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB02641,Rupnagar,Agro-based,933.19,33,122.3,2500.7,0.6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB02642,Hoshiarpur,Electronics,1237.71,24,225.4,4146.9,7.6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
